B02,B03,B04,B05,B06,B07,B08,B11,B12,Label,NDVI,SAVI,EVI,NDBI,UI,IBI,NDWI,MNDWI,Iron_Oxide,Clay_Minerals,Brightness,Bare_Soil,Ferrous_Minerals,Carbonate
0.06911234550949635,0.18831259494159913,0.17296312483125048,0.2000095340279296,0.2032757325845249,0.2732768672239828,0.2638893114265743,0.33630191603829857,0.20335481832667016,1.0,0.2081393601770974,0.14558245740148873,0.12746717883412542,0.12064922192468636,0.12064922192468636,0.07564781411303641,-0.1671304685007876,-0.282091550979155,2.5026371707712416,1.6537691056725372,0.14346268842744866,0.2092726500665109,1.274405220204884,0.7706064987147176
0.08221845179419732,0.08296464004732812,0.19433160885906225,0.13006788792522728,0.3187589528803622,0.2749632868534984,0.22928055357630656,0.3185759895573246,0.2589026414032902,1.0,0.08250222209879608,0.05675912380542614,0.049123354758090314,0.16299054393686116,0.16299054393686116,0.21724468608439138,-0.4685930046964351,-0.586768391739827,2.3636009267785494,1.2304856676262401,0.11983823356686256,0.24430735039759144,1.3894592654640452,1.1291958143197922
0.056980128451553945,0.08904101148458461,0.15736496045382936,0.18376705876694568,0.3436788196948568,0.2951285167467892,0.2617878867347257,0.3803696735422368,0.34361622623131804,1.0,0.2491285147086429,0.17041168930765713,0.14677465358338432,0.1846615131929625,0.1846615131929625,0.18530598054939412,-0.49239636779554535,-0.62062639664656,2.76175159183127,1.10696074429901,0.10112870012998931,0.2556520041044313,1.4529689600484537,1.3125749648588991
0.08751396036691345,0.10679222386840798,0.1423443848545715,0.20961333690225914,0.20532904570803573,0.2806502381991655,0.12444103702589052,0.412499907356939,0.23298748097700922,1.0,-0.06710766913640476,-0.03502286425472499,-0.03385264915899098,0.5364814758325068,0.5364814758325068,0.39137671142826597,-0.07632471678854931,-0.5887007814046753,1.6265334611503637,1.770480995919449,0.11221685636329763,0.4471695519578898,3.3148221616886437,1.8722720940402893
0.0679872262016239,0.15864227174557133,0.09886134125468651,0.17141989732703122,0.2458580810787699,0.2778363405519442,0.2239394038807785,0.4243900615576453,0.30341732690018947,1.0,0.3874776142008426,0.22802251340723922,0.23920928546795567,0.30918023679580386,0.30918023679580386,0.15091876326001313,-0.17067501210359173,-0.4558028338855209,1.4541164094781849,1.398700812156487,0.10849694640062724,0.28377208826409056,1.8951111515130374,1.3549081655219717
0.07416612500413447,0.12043526997787962,0.14750599422835517,0.20204506416347823,0.2275066849644916,0.25407990123726115,0.15690363652122508,0.32526761285014005,0.2429431561395114,1.0,0.03087169833175751,0.01752398641245658,0.01581355988503185,0.3491787959433564,0.3491787959433564,0.26396902288652097,-0.13149387148937142,-0.4595715009214794,1.9888593912670007,1.3388630411278324,0.11403579640345642,0.3434057295989581,2.0730406258375,1.5483589897972019
0.06796586775541207,0.08291592611908613,0.17470269553686935,0.14161070660668262,0.22898804625675115,0.20126353133289537,0.21896845970052947,0.3192784160351529,0.3399793508658495,1.0,0.112443504085845,0.07429874608390125,0.06296907494357312,0.18636421470887707,0.18636421470887707,0.21756753360170106,-0.4506776101287689,-0.587682284617159,2.570447509999722,0.939111199612635,0.1085281631371225,0.26513342385353095,1.4581023060207463,1.5526407379894787
0.11704556369017877,0.1576301508227202,0.1783690028270289,0.11345240087214467,0.3092954127714931,0.22407245202290726,0.24855280833383536,0.32477633452648214,0.16772660555814473,1.0,0.16439498675302325,0.11357560798829823,0.12176865685583937,0.132948982497341,0.132948982497341,0.10969835027307266,-0.22384655840198872,-0.34648411401045004,1.5239279234809284,1.9363435720035125,0.15101490577997595,0.1583285885456594,1.3066693420348312,0.6748127558183465
0.07973005550524133,0.14193001880356443,0.16513095197155228,0.2022811848995121,0.18440192273169392,0.3159239869340323,0.2895656058299641,0.23407778299483045,0.2532478095505142,1.0,0.2736652646606649,0.19550922150326122,0.18490911240033217,-0.10596490666876879,-0.10596490666876879,-0.06301999661024109,-0.3421485145245041,-0.24506875582375884,2.0711255112659095,0.9243032877966119,0.12893034209345267,0.038923750822039575,0.8083756436608128,0.8745783492643939
0.058845781420881996,0.13615304871649356,0.1337610271511328,0.2497604093630293,0.2733234845468153,0.26470902683368513,0.18247333086251255,0.2778312584871849,0.17605726524270549,1.0,0.15403861870655425,0.08951896578439314,0.07888907451811243,0.20716266969806768,0.20716266969806768,0.14256947866156147,-0.14537491275105174,-0.3422308702797355,2.2730775923330064,1.578073237160522,0.10958661909616946,0.2607906277495569,1.5225855590728559,0.9648383378026822
0.09645089824206378,0.1414720272351252,0.09069535293157227,0.1401582023932043,0.28641190536529326,0.24679951111387605,0.19897180778792067,0.34792681964367894,0.2149561591859553,1.0,0.37379609946127523,0.20567485943893246,0.2654453559634471,0.272363111474716,0.272363111474716,0.1318273712770489,-0.16889652453836757,-0.42185385945033765,0.9403266800476366,1.6185943262165043,0.10953942613625374,0.1950827131957557,1.7486237045929938,1.0803347548365845
0.05558312700057956,0.19183085701747352,0.13514354705985793,0.2288877672042718,0.24289244131990903,0.2097135927790978,0.2161786837169785,0.37275630442663815,0.21465906073524027,1.0,0.23065758308226492,0.14278107700155238,0.1258179448741655,0.26586571325405844,0.26586571325405844,0.1399233288907464,-0.05967465037633517,-0.32045618415116717,2.4313771885926605,1.736503938617315,0.12751917702597035,0.3028724537655263,1.7242972249505015,0.992970523478033
0.08417727190009511,0.18555284685108336,0.14086965386838146,0.18173693635265645,0.29465339134933866,0.1940176429954824,0.1810187559415244,0.37947038347295275,0.23665218464330728,1.0,0.12472987792378222,0.07327473217884103,0.07195658571937184,0.354068640301107,0.354068640301107,0.20638740228928515,0.01236890930388653,-0.343202767922195,1.6734879937136844,1.6034941069523927,0.13686659087318664,0.3248024129965449,2.0963042282509963,1.3073351621074807
0.04080659752240449,0.09939853970990115,0.14061213098429956,0.12657233913227695,0.2573825920268725,0.2448396559935901,0.2591423891515703,0.3031703346877679,0.19058543246523402,1.0,0.2965076119647966,0.1976043279271969,0.16492169594910938,0.07829797132769006,0.07829797132769006,0.09279807926105008,-0.4455386722636486,-0.5061787134739018,3.445818556842377,1.5907319398247883,0.09360575607220173,0.1933943744412608,1.169898663357796,0.7354467676600841
0.053436279022031394,0.16871654978433456,0.16855669070933774,0.1347397879459135,0.31085649605780563,0.3244026427022629,0.21719621818537507,0.32053339113083873,0.2464130221220244,1.0,0.12608985270595585,0.08236980142136738,0.06652872074416069,0.19217311291013278,0.19217311291013278,0.1353676072855042,-0.12562338541823873,-0.3103052828815687,3.1543493258548754,1.3007972889196973,0.13023650650523455,0.2875491536369523,1.4757779569498133,1.1345180140830677
0.08393722471738248,0.13149504569276702,0.2095702923304452,0.18063139093442598,0.17388973475370728,0.2521464903188841,0.22487828093504184,0.3338297716016323,0.2730233252240589,1.0,0.03523544452226466,0.02457276255091592,0.020655534126655765,0.19500612198521727,0.19500612198521727,0.1978741367701558,-0.26203766735213363,-0.43482470383128247,2.4967503159184803,1.222715206943114,0.14166752091353155,0.2752643422913507,1.4844909442280114,1.2140937937128942
0.0947693315999082,0.13497287448413248,0.15370587605523278,0.16382150848303584,0.23256123694965652,0.3000242762620724,0.24480692507096635,0.3271324460698664,0.1734048433689217,1.0,0.22860256617960903,0.152086395822431,0.15639426709832444,0.14394099294177523,0.14394099294177523,0.11586321318282448,-0.28920456192399085,-0.41583501205694473,1.6218946937827898,1.886524272992114,0.1278160273797578,0.17218375817299594,1.336287549770232,0.7083330805231669
0.08342736562379942,0.06923187505070014,0.14349804632530613,0.12748348092967043,0.24640934285744828,0.24984700853010214,0.21713153934498364,0.3912810632398798,0.21825337549852641,1.0,0.20418039984822495,0.12833655891982096,0.12674324239289383,0.2862358917721163,0.2862358917721163,0.26184287265403117,-0.5164754183237772,-0.699327122739897,1.7200356891572552,1.7927835587703047,0.0987190956666019,0.28038973504520104,1.8020461901585074,1.0051666199987666
0.07768703435223519,0.11488842703835411,0.1422233456098772,0.11223842875098379,0.11638963077643252,0.3119433348014425,0.18729843487296538,0.2715095534022843,0.3770496066381511,1.0,0.13678940792126543,0.08150796698222529,0.07729000306683136,0.1835432700889339,0.1835432700889339,0.1550877831618406,-0.23961997339215524,-0.40533629638744434,1.8307217773950872,0.7200897405068717,0.11159960233348883,0.2191592812661656,1.4496093017885325,2.013095341100335
0.07397792608821423,0.09561529228990305,0.1537315430072314,0.14613122688293975,0.19570236332107327,0.2624124599095666,0.21747919046806133,0.28104226369742347,0.26646185694329244,1.0,0.1717289983693318,0.10975699393625143,0.10054618283616246,0.12750318503947872,0.12750318503947872,0.14629104832528622,-0.3892240357152571,-0.49229590223468106,2.078073165012977,1.0547185511704738,0.1077749204617829,0.19734313912869858,1.2922719782640395,1.2252292109870835
0.05042956019265145,0.14484176444679928,0.12515118718954804,0.18775236033324472,0.20932003728206067,0.2184057877224752,0.18575274561946442,0.3320938822611532,0.15911293979091162,1.0,0.19492052693862744,0.11210000835732077,0.09721521151918294,0.28259551908710345,0.28259551908710345,0.1746734246985693,-0.12374972939535521,-0.39261506047534894,2.4817029280335654,2.0871582329982323,0.1068075039429996,0.3187972835986181,1.787827583132931,0.8565845918470165
0.06560311583210583,0.15213241501208413,0.15360595676238165,0.17974396989587446,0.2974102997411675,0.26655234660502786,0.22431923556465946,0.2680637777997395,0.1799767067620106,1.0,0.18710919573303939,0.12081885692591447,0.10688664284238267,0.08884250885767594,0.08884250885767594,0.06517015707458591,-0.19175588796809834,-0.2758981750507746,2.341443006388542,1.4894359532548256,0.1237804958688572,0.18514453118082222,1.1950102144605017,0.8023240018136241
0.07078722458080425,0.057765409469510656,0.163524370089954,0.15995048169999687,0.21465783268426997,0.3717000209140204,0.2598775088320719,0.23597178326260032,0.26129521226864305,1.0,0.22756899181617826,0.15651875029959872,0.14085731465812484,-0.04821167630120584,-0.04821167630120584,0.08020921424380205,-0.6362871251139919,-0.6066864467345328,2.3100830843182654,0.9030849865706411,0.09735900138008964,0.09426884016640545,0.9080115640752928,1.005455275614048
0.10114244452437832,0.11933895407987188,0.15629058190723463,0.1880754877716593,0.20909605063470116,0.36949421577754277,0.17300086830910671,0.2603913704228147,0.2550333019287119,1.0,0.05074618969250178,0.030225115182689007,0.030895175781094138,0.20164297900036884,0.20164297900036884,0.1773374456532647,-0.18356005614410578,-0.3714541799908304,1.5452521702653133,1.02100928958525,0.12559066017049494,0.20633095901926662,1.505144875675215,1.4741735369387565
0.08687236579136923,0.15365584514382757,0.16372625802014343,0.2216010687945075,0.2908742890328096,0.3043266651389683,0.15870515994231632,0.33543712469307396,0.220627859914956,1.0,-0.015572607992110885,-0.00915778136905325,-0.008427376263938515,0.3576540000931035,0.3576540000931035,0.2547444997372422,-0.016164997277684296,-0.3716701950811074,1.88467594417015,1.5203751911584182,0.13475148965178008,0.34050211834651933,2.1135867593403606,1.3901744593253702
0.044739196892745324,0.11439963113059665,0.16301242828045606,0.1957650604173659,0.16910446771049725,0.2731470592293149,0.22196999743678697,0.3878318489795285,0.3596657478443988,1.0,0.15314353384099394,0.09993006772176544,0.07905276278690485,0.2719930293590933,0.2719930293590933,0.22522173729604522,-0.31979809453177593,-0.5444346454239237,3.6436154334922652,1.078311880694614,0.10738375210126601,0.3475431183030418,1.7472264425735102,1.6203349641738185
0.0864816793878959,0.14187190935007093,0.09684309953260668,0.17514765314441677,0.1464377966278214,0.2951950901047542,0.18928801533024375,0.3890819920635695,0.3809364410434327,1.0,0.3230858545727876,0.17639217056132894,0.20603127476525135,0.34544318367937316,0.34544318367937316,0.18322949293313473,-0.14318189621412608,-0.4655961318087191,1.1198105797441416,1.021382966139509,0.10839889609019117,0.27590499584137196,2.0555025176039416,2.012469940998785
0.07229835439167367,0.1305349640288125,0.16910610475186208,0.21712288026642754,0.23192038499653267,0.2958426169366645,0.22126981097647877,0.44527492595234547,0.23678083200751382,1.0,0.13362429419840163,0.08787924061593579,0.07699809253270115,0.33606913764616486,0.33606913764616486,0.25477283932805644,-0.2579124939975881,-0.5466039527024651,2.3390035108646594,1.8805361995611851,0.1239798077241161,0.353337903363432,2.0123618490354236,1.070100032908167
0.06646155999388083,0.1302498069585788,0.1298695546301264,0.1416059879113482,0.17761466159608225,0.2780056623816449,0.23281614082438803,0.3560999070542516,0.2936478432963369,1.0,0.2838451790519761,0.17899900288718107,0.1700391556027965,0.20934013710955138,0.20934013710955138,0.14138561349818285,-0.2825005607490107,-0.46437798469287644,1.9540551657542133,1.2126767322955978,0.10886030719419533,0.23774904228540258,1.5295327282435105,1.2612864479951753
0.09223352577681736,0.11186055065795107,0.11712482510988126,0.17100321841778593,0.17951603526701754,0.30204720099613086,0.13425255084285842,0.36417203073972965,0.29615830856605013,1.0,0.06813551005235935,0.03419265660865692,0.037388615723485875,0.46129241684008865,0.46129241684008865,0.3103732891095754,-0.0909825606164873,-0.530029854864058,1.2698725774974142,1.229653263833761,0.1070729671815499,0.36001260768603094,2.7125892838042995,2.2059790052905672
0.10061999044991903,0.08350257587592871,0.1168664451643501,0.17195648257598528,0.2786716895843991,0.2904113431076782,0.24759397710634168,0.33497557777829934,0.3027936569738789,1.0,0.3586878681960944,0.22683664036106047,0.27368489918202116,0.14999342125638784,0.14999342125638784,0.13362611081619355,-0.49559984754549763,-0.6009226518669374,1.1614634889328213,1.1062833387133888,0.10032967049673262,0.12952600393481742,1.3529229656278239,1.2229443563719198
0.09862560238232397,0.08635409557724917,0.16300624831417587,0.13052186966228618,0.29379869189562896,0.26420138073178434,0.17321325988179004,0.3378904120558394,0.2179957339113048,1.0,0.03035817766597047,0.018309208528812827,0.018077553800895433,0.3221991176810117,0.3221991176810117,0.29568541220420885,-0.3346305397975384,-0.592904119896923,1.652778227729136,1.5499863506196674,0.11599531542458301,0.29642457395440835,1.950719086324187,1.258539525554087
0.06321564953554723,0.14128057543365952,0.1433227521832544,0.1632050335086257,0.28944321079260626,0.2202371600308179,0.2191060819774124,0.47483271989571274,0.34697246086102684,1.0,0.20909851157055828,0.13180797091723842,0.11804806959485897,0.36851468341469695,0.36851468341469695,0.24276357115600983,-0.21595002179391704,-0.541381182546303,2.267203662957882,1.3685026146380472,0.11593965905082038,0.37295085226933034,2.1671361908824744,1.5835820609342837
0.07381575248297571,0.1205837476655665,0.09954093648043767,0.09700161276418787,0.3054388330153617,0.25699703788899175,0.19362470658246278,0.3656810862353019,0.24657014018827955,1.0,0.3209235880677413,0.1779270904978495,0.19010629256255618,0.3076248839749398,0.3076248839749398,0.18013157882615352,-0.23246019610915156,-0.5040408465344579,1.348505341097688,1.4830712508662642,0.0979801455429933,0.26994908097720355,1.8886075681646652,1.273443583416189
0.08662526862807128,0.11584463266178326,0.1643411344557685,0.2564871219065181,0.3120567160007401,0.3199759424536799,0.19792171940862824,0.37089645614564726,0.27109960405125555,1.0,0.09269673825337897,0.05841707920449411,0.05471720707679872,0.304094953608079,0.304094953608079,0.24886762707811627,-0.2615866429879888,-0.5239989581655604,1.897150070164551,1.368118767431042,0.12227034524854101,0.3058005835515975,1.873955305430104,1.3697314517137182
0.09951090254244718,0.10728329873032942,0.10681175607603519,0.14250344846254748,0.14357048955865345,0.2784268887752318,0.28775831758471954,0.281293141824982,0.2501021755114155,1.0,0.458591701555147,0.30340814012738404,0.38261652635488275,-0.011361320055848688,-0.011361320055848688,-0.008400251626892199,-0.45685064903332795,-0.4478136729061472,1.073367373293331,1.1247128948390248,0.1045353191162706,0.001077773624773435,0.9775326189908164,0.8691396919839941
0.0704165152430942,0.11084433463557744,0.15419464075554631,0.24344456525685249,0.2725205979964733,0.2950143445793753,0.23277070083182644,0.3746253364943041,0.24301569138506207,1.0,0.20305709998122082,0.13288466255455111,0.1205291328368212,0.2335455401776959,0.2335455401776959,0.19564479434116003,-0.35483419983329506,-0.5433521752048236,2.1897510864209986,1.5415685067870968,0.11181849687807266,0.27119087786508567,1.609417917098448,1.0440132306885028
0.07628682046672366,0.15140735383464418,0.1571549677701916,0.1815233802287797,0.22351959002152205,0.2658492236147794,0.25618753611814366,0.38949991875940787,0.263920222996893,1.0,0.23958960763141549,0.16264309597934748,0.15217367300404977,0.20646580882680934,0.20646580882680934,0.1456466864166598,-0.2570694207425646,-0.44017260803116176,2.0600539753618734,1.4758244530734321,0.12828304735718649,0.24362803489689172,1.5203702906912138,1.030183696661899
0.057873300519879434,0.1099426775439592,0.17656731245085133,0.20259456528623834,0.2126287877004782,0.22702012474946878,0.22603765416810973,0.4166186076762719,0.19070572131032415,1.0,0.12287563693120367,0.08221261273783106,0.0668015575984044,0.29655192798021146,0.29655192798021146,0.2546567778772068,-0.3455409904443109,-0.582412605487709,3.0509286815290686,2.1846151484796468,0.11479443017156332,0.35261209369725144,1.8431380789610499,0.8436900569163209
0.056075867518386585,0.07976805860095293,0.20345054359400555,0.16044800806596274,0.2780207316104353,0.2680685142564089,0.24480054298619816,0.38780507149409005,0.15144234904131754,1.0,0.09224740468212848,0.06540988981302137,0.05055173327451751,0.2260563694218402,0.2260563694218402,0.262166804935037,-0.5084671885308198,-0.6587996465165628,3.6281301136767365,2.560743899900063,0.11309815657111504,0.3254890489533217,1.5841675298733078,0.61863567455345
0.09625051644788396,0.1423095532662052,0.10905971022298375,0.18831718767846697,0.16348522600521243,0.22887720496253244,0.2366951344857381,0.34239570631496097,0.23933097619931368,1.0,0.3691500673934581,0.22636954147164007,0.27291781896194334,0.18252848148110865,0.18252848148110865,0.09457718063410077,-0.2490353925553666,-0.41279963246194246,1.1330818186522198,1.4306368183189773,0.11587325997902431,0.1510831263542488,1.4465684183110734,1.0111360198396238
